UniqueCount	AmbigCount
0	3
0	6
0	6
0	0
0	0
1	0
2	0
0	3
1	0
4	0
153	0
0	0
0	0
0	0
1	0
0	0
0	0
0	9
2	9
15	1
2	0
0	0
0	0
0	0
0	0
53	0
2	0
29	0
0	0
1	0
0	3
1	3
0	8
21	0
3	0
0	0
0	0
0	0
0	1
0	0
10	0
0	0
0	0
2	7
0	3
6	0
36	0
1	0
15	0
0	13
0	10
0	13
3	0
27	0
119	0
9	0
8	0
34	131
15	131
0	0
0	13
0	14
0	13
6	12
9	0
1	0
1	0
0	0
1	0
27	0
9	1
0	3
1	0
0	9
10	9
1	0
1	0
0	3
2	3
2	9
0	9
5	0
0	0
11	0
0	6
0	6
0	0
20	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
31	0
10	0
0	0
1	0
0	0
0	0
2	0
6	0
10	4
0	0
0	4
1	4
1	0
0	0
0	0
0	0
0	0
8	4
0	4
0	0
0	0
2	0
2	0
1	0
3	0
0	1
10	0
12	0
4	0
8	0
0	6
48	6
2	0
8	4
8	0
0	0
45	0
0	0
0	0
3	0
0	0
0	7
10	7
2	1
0	4
0	4
1	0
1	0
0	18
2	18
0	1
0	0
0	0
1	0
5	1
0	0
0	0
4	0
3	4
0	6
0	6
1	0
1	1
0	0
18	0
19	0
5	0
4	0
35	0
1	19
2	16
0	19
1	0
0	0
0	0
0	9
0	15
0	15
33	0
0	0
0	0
3	0
3	0
0	0
1	0
0	0
7	0
0	0
1	0
15	0
1	0
2	0
4	0
0	0
0	0
0	0
0	0
0	0
18	0
9	0
26	0
22	0
2	0
0	1
2	0
0	0
5	0
0	10
0	16
16	16
0	4
2	4
0	3
0	4
0	4
3	0
0	0
6	0
0	0
12	0
33	0
1	0
0	0
1	0
0	2
7	4
2	3
1	3
0	3
1	0
0	1
35	0
0	9
6	9
0	2
0	0
6	0
4	0
0	0
15	0
3	0
0	0
0	0
1	0
0	1
0	1
0	1
0	0
0	0
0	1
0	6
0	7
0	7
4	0
8	0
60	0
0	0
0	0
0	3
0	2
0	21
75	0
0	0
9	0
17	0
0	15
0	15
3	15
3	0
4	0
0	0
0	0
6	0
5	0
0	25
3	25
13	0
0	0
1	0
0	0
1	0
317	0
0	4
3	0
10	7
0	2
3	0
0	0
8	0
0	1
0	1
0	0
12	0
0	0
5	0
0	1
9	0
13	0
8	0
4	0
0	0
0	0
1	0
0	1
2	0
5	0
0	1
0	1
123	0
0	1
0	0
6	18
2	18
0	5
0	11
3	11
3	0
0	29
14	0
0	0
11	0
0	0
15	0
0	0
0	0
0	2
0	0
25	0
0	5
0	5
0	1
0	1
0	0
17	0
317	0
16	0
2	0
17	0
27	0
0	0
0	0
12	0
0	10
0	10
0	10
2	36
0	36
0	0
0	0
14	0
12	0
0	1
1	1
0	0
176	0
0	0
0	14
0	3
3	54
0	0
0	1
1	0
28	0
0	0
2	0
1	0
2	0
11	0
0	0
0	0
0	0
14	0
0	10
0	8
0	10
0	0
0	0
0	15
0	0
32	0
0	0
0	0
1	0
1	0
1	0
0	0
1	0
0	0
0	3
7	9
0	1
0	1
0	0
3	0
1	0
0	2
16	19
11	19
4	0
4	0
0	0
0	5
0	0
0	0
1	14
0	14
0	33
3	33
8	0
24	0
37	0
0	0
0	0
0	0
0	0
0	20
0	0
0	0
0	12
0	0
8	0
26	0
2	0
47	0
15	0
0	1
13	0
0	0
11	0
2	0
0	0
0	0
0	0
2	2
10	0
0	2
0	0
0	0
0	0
0	0
0	0
7	0
4	0
6	0
1	0
15	0
1	0
3	0
5	0
6	0
0	0
0	1
0	1
5	0
0	1
2	0
19	0
9	0
36	0
1	0
0	1
0	0
0	1
0	1
1	7
0	7
5	0
10	0
0	1
0	0
0	0
1	0
1	0
28	0
0	3
17	0
0	4
2	4
0	4
0	0
2	0
1	0
7	0
0	1
0	7
0	7
12	1
0	6
0	8
16	0
9	0
0	0
0	6
1	6
1	0
9	0
1	0
0	2
3	2
13	0
13	1
7	0
0	0
0	0
2	0
0	0
0	1
15	0
0	0
5	0
0	2
243	0
0	0
2	0
1	0
8	0
0	2
0	0
0	0
13	0
0	0
0	15
69	16
0	38
119	38
5	11
41	11
3	0
1	0
4	0
0	0
0	48
0	50
0	50
0	0
0	0
1	0
3	0
0	0
0	0
0	0
7	0
24	0
1	0
1	0
2	9
0	2
1	2
0	0
4	0
1	0
0	6
0	6
2	0
3	0
21	0
1	0
0	0
1	0
4	0
0	3
0	3
12	0
19	0
8	0
0	1
1	0
5	0
11	0
10	0
3	0
1	6
1	0
2	0
0	2
6	0
5	0
0	2
0	2
1	2
25	0
30	7
0	7
0	7
3	29
0	30
0	25
7	4
15	0
4	0
0	10
0	0
9	0
2	0
1	0
28	0
19	0
25	0
33	4
0	3
0	4
0	0
0	0
41	0
1	0
13	0
3	0
0	0
2	10
5	1
21	0
3	0
2	0
0	0
0	0
0	2
0	0
0	3
6	0
13	0
0	1
1	0
0	4
0	4
20	0
1	0
2	0
21	0
0	0
1	2
0	0
0	0
0	2
5	2
8	0
13	0
0	4
1	5
0	5
0	5
0	0
0	0
0	0
9	0
0	0
6	0
12	0
1	0
0	1
0	1
0	0
0	0
0	0
2	0
7	1
26	0
0	5
44	0
0	0
17	0
0	1
0	0
0	0
6	0
4	0
1	0
0	0
1	0
61	0
0	3
0	1
1	0
0	0
2	0
3	0
0	0
5	0
2	0
3	19
0	19
0	2
1	0
0	13
0	15
0	15
1	12
0	12
0	0
3	1
31	1
0	9
16	9
0	0
8	0
0	9
1	7
0	2
0	0
3	0
0	3
0	1
2	0
0	2
0	0
0	0
105	0
12	0
15	1
0	0
0	0
11	0
1	0
0	0
0	2
0	2
0	0
0	0
0	0
2	0
0	0
0	1
17	0
75	0
1	0
1	0
0	1
10	0
16	0
6	0
5	20
2	20
6	0
7	8
1	8
0	0
2	0
1	0
4	0
2	0
19	0
13	30
44	0
0	0
0	0
27	0
0	11
0	11
14	0
1	34
0	32
0	33
0	0
13	0
0	0
1	4
1	4
10	0
66	0
34	0
52	0
8	0
5	0
0	5
0	5
0	5
1	0
1	0
4	0
4	0
8	0
0	0
0	0
0	0
75	0
0	0
4	0
1	0
0	0
0	0
3	0
7	0
19	0
9	0
0	0
0	3
0	7
0	0
0	0
0	0
0	0
13	0
5	0
3	0
1	0
12	0
12	0
0	0
1	0
0	0
0	0
0	0
0	0
40	7
0	7
0	0
2	0
0	0
20	0
0	0
3	0
1	10
0	10
0	10
13	0
17	0
6	0
10	0
5	0
15	0
0	0
520	0
42	0
5	0
2	0
0	0
25	0
0	4
0	4
4	0
0	7
0	7
0	0
0	0
2	0
0	0
0	3
0	3
0	0
3	0
5	0
0	1
0	1
8	0
0	0
0	130
0	130
0	126
0	123
2	0
1	0
0	1
0	0
0	0
9	0
1	1
0	1
0	60
0	1
0	0
6	0
2	0
69	0
2	0
0	0
15	0
0	0
0	0
23	0
1	0
0	0
15	0
0	0
3	0
3	0
10	0
18	0
2	0
1	0
1	1
0	0
4	0
0	0
6	0
8	0
0	0
0	0
47	0
1	0
40	0
0	7
0	7
5	0
4	0
1	10
0	0
0	0
2	10
0	1
0	1
0	0
0	0
6	0
0	0
6	0
18	0
1	21
0	20
0	17
34	0
7	0
0	6
25	0
0	4
0	4
0	4
0	1
1	0
14	10
0	16
3	16
0	4
0	0
3	0
1	0
0	0
8	0
1	0
79	0
0	0
2	43
0	43
4	19
0	19
1	0
0	0
1	0
0	0
70	0
4	0
6	0
4	0
1	0
4	0
9	0
0	1
2	0
0	0
3	0
2	0
6	0
1	0
0	0
0	0
6	0
6	0
0	0
0	4
3	4
0	5
23	0
0	0
2	0
75	2
14	0
0	0
2	0
4	0
15	0
0	0
0	0
7	0
2	0
0	0
0	0
0	0
5	12
0	2
38	0
0	0
20	0
4	0
1	50
1	50
0	0
0	0
0	0
0	0
0	0
0	2
47	0
2	7
0	7
20	0
1	0
0	0
7	0
19	81
0	81
0	0
0	0
321	0
2	0
1	0
4	43
8	43
2	13
0	13
0	22
0	22
3	0
0	0
28	0
0	1
1	7
0	7
3	0
2	0
0	0
11	0
0	0
2	0
0	0
0	1
3	0
0	0
11	0
45	0
0	2
0	2
3	0
3	0
0	0
1	0
2	0
10	4
8	0
0	0
0	5
1	4
0	8
0	9
0	0
0	0
18	0
1	0
5	0
8	0
10	0
10	0
0	0
0	0
1	0
3	0
3	0
0	0
0	0
3	0
14	0
0	0
5	9
0	0
0	0
3	0
4	1
7	0
1	8
125	104
0	104
0	0
0	0
1	1
7	0
2	0
0	40
8	40
3	0
13	0
29	3
8	0
0	0
22	0
32	0
19	0
0	0
0	0
0	0
0	0
11	0
0	0
9	0
0	0
17	0
14	0
1	0
4	0
7	0
13	0
1	0
10	0
1	0
0	4
0	4
0	6
4	0
7	1
8	0
6	0
0	0
0	42
1	0
5	0
1	0
0	3
1	0
1	0
2	0
1	0
18	80
0	80
5	0
23	0
0	5
0	5
1	5
7	0
0	0
0	3
5	3
0	0
0	0
2	0
0	1
0	0
6	0
0	0
2	0
27	0
3	3
0	0
12	0
3	0
9	0
0	0
0	0
3	0
22	0
0	1
0	1
20	0
10	0
10	0
0	0
0	0
0	3
0	0
0	0
21	0
5	37
0	0
0	0
4	2
0	0
0	2
21	0
1	0
9	0
6	0
0	0
0	0
3	0
0	0
1	1
0	0
0	0
5	0
0	0
1	24
7	24
11	4
18	0
4	0
9	0
5	0
7	0
1	0
0	0
13	0
3	0
5	0
5	0
0	0
3	0
0	3
0	0
0	1
0	0
0	0
3	0
0	0
7	21
0	21
1	0
0	0
1	0
3	0
1	2
22	0
0	0
9	9
8	0
1	1
0	1
1	0
52	0
1	0
33	0
3	0
0	0
0	0
12	0
1	0
0	0
0	0
1	0
0	0
0	0
2	8
0	8
5	2
3	2
2	0
1	2
8	17
0	17
326	1
0	0
2	9
0	9
1	8
0	0
3	0
91	0
57	0
8	0
13	0
2	0
3	0
0	0
1	0
0	14
0	0
0	0
0	4
0	0
3	6
0	9
0	9
0	0
0	0
9	0
10	0
1	0
40	0
11	0
28	0
1	0
0	1
0	1
0	0
1	0
5	0
0	0
4	0
13	0
0	0
0	0
3	0
4	0
1	0
0	0
0	0
48	0
0	4
0	0
6	0
5	0
6	0
7	0
0	0
0	0
0	2
0	3
0	2
0	0
20	0
0	9
0	9
0	12
0	12
5	0
0	0
189	0
0	0
2	2
0	2
0	0
0	1
3	0
5	0
0	0
1	0
0	0
5	0
8	0
0	3
0	28
1	0
1	0
12	0
3	0
5	0
0	0
1	0
2	2
0	2
15	0
0	0
0	0
1	0
2	0
3	0
1	0
0	0
29	0
1	1
0	1
0	0
1	0
2	0
1	0
8	0
1	0
0	2
169	0
1	0
6	20
4	20
49	0
0	0
0	0
3524	0
0	0
21	0
0	0
0	0
10	0
3	0
0	35
0	35
3	0
5	18
0	0
0	0
0	0
36	0
0	0
8	0
9	0
0	3
0	0
4	0
0	0
2	0
7	0
0	1
0	1
0	0
19	20
0	20
9	15
3	0
709	0
0	1
0	0
0	0
0	81
1	81
1	81
5	0
1	0
3	46
0	46
3	0
3	0
1	0
0	0
2	15
0	1
28	0
1	0
0	0
2	0
0	1
2	0
5	0
2	10
0	12
0	12
0	0
0	0
347	0
5	0
2	8
0	8
0	0
12	0
7	0
3	0
31	1
0	0
1	0
3	0
0	0
18	0
1	0
0	0
18	0
3	0
3	0
2	0
2	0
11	0
4	0
0	0
47	0
15	69
0	69
0	1
0	0
2	0
10	0
16	0
1	1
0	0
0	0
0	1
6	0
0	6
1	6
2	101
12	78
33	123
3	48
0	0
0	0
0	0
0	0
15	0
1	0
0	0
0	2
10	0
13	0
6	0
0	4
0	4
0	0
28	0
31	0
0	0
0	2
8	0
0	0
5	0
0	0
0	2
0	2
7	0
10	0
0	0
0	1
0	9
0	0
0	1
0	0
0	0
0	0
0	0
23	0
13	0
4	5
0	5
5	0
0	0
0	1
0	1
20	0
1	0
7	0
1	2
0	2
0	14
0	14
0	14
24	0
5	0
1	1
5	0
25	0
51	0
8	0
0	0
7	0
1	0
21	0
1	5
1	5
75	2
0	0
15	32
2	0
6	0
0	3
1	0
0	2
0	2
11	0
1	6
0	1
6	0
0	0
0	0
0	13
2	0
3	0
0	23
0	31
0	31
5	6
0	6
0	0
0	0
0	0
1	9
0	9
1	0
0	2
17	0
6	0
16	0
24	0
0	0
55	0
1	0
1	0
0	0
42	0
0	0
0	0
0	8
0	0
0	0
4	0
0	0
1	0
17	4
21	0
0	0
0	0
0	2
1	8
0	2
9	0
0	0
1	0
0	1
2	11
0	17
1	17
12	0
1	0
2	0
9	0
0	7
0	7
2	15
0	15
66	0
4	0
72	0
4	0
0	0
57	0
2	0
1	0
4	0
4	0
3	0
2	6
3	6
0	9
0	9
25	0
0	0
0	11
0	11
1	3
0	3
0	0
0	0
0	21
0	21
1	16
0	16
2	0
1	0
0	0
0	0
0	0
36	0
0	0
1	0
74	0
0	0
3	0
13	0
0	0
11	0
0	0
19	0
0	0
1	0
4	0
7	0
1	1
0	0
0	7
0	7
2	0
19	0
0	0
0	0
1	0
1	16
1	16
0	0
0	0
23	0
11	0
1	1
2	0
0	0
9	0
12	0
8	0
0	0
0	0
0	0
1	1
51	0
0	4
64	0
26	0
0	3
0	0
8	0
6	0
19	0
1	0
2	0
23	0
0	0
2	0
0	0
90	0
0	3
1	0
0	1
0	0
4	0
0	0
183	32
0	32
11	0
0	1
0	1
16	0
7	0
7	0
4	0
0	0
16	0
721	1
10	27
26	0
0	0
0	0
0	21
0	21
20	0
16	0
3	0
0	0
8	0
0	0
3	0
14	0
2	8
0	8
1	11
13	0
0	3
0	3
0	1
0	6
0	2
0	0
12	0
0	2
4	0
0	0
0	0
0	0
0	1
97	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
24	0
0	0
2	8
3	6
0	6
2	0
0	17
0	17
0	3
0	0
0	38
0	1
3	40
2	40
0	2
1	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
9	0
3	0
5	15
0	15
0	1
0	0
0	0
0	0
9	0
19	0
0	0
0	0
0	2
14	0
3	0
0	5
17	0
0	0
0	1
2	0
0	7
1	1
0	0
10	0
2	0
1	72
6	72
0	0
1	0
2	0
0	0
6	0
0	0
0	4
0	0
50	0
43	0
1	0
3	0
0	0
1	0
1159	0
0	6
0	6
1	0
1	0
12	0
0	1
18	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
21	0
2	0
28	0
41	18
2	18
8	0
0	2
16	0
0	0
4	0
0	0
0	2
0	2
2	0
1	0
4	1
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
8	0
31	0
1	5
0	5
0	3
0	6
3	0
0	4
55	0
2	0
0	7
0	0
20	0
0	1
0	0
0	4
1	0
0	1
19	0
0	1
0	1
0	0
12	0
0	0
7	0
0	2
0	2
1	2
0	1
0	1
0	1
3	0
0	0
0	0
0	0
0	0
5	0
34	0
1	0
0	0
3	0
0	2
1	0
477	0
0	1
0	1
3	0
0	0
0	0
0	2
0	21
0	21
0	0
2	0
0	0
0	176
0	170
0	158
0	154
0	122
0	124
0	96
4	120
0	142
0	135
5	0
9	35
3	0
0	0
626	0
41	0
1	0
0	0
98	0
0	0
1	0
6	0
0	1
2	0
0	0
2	0
2	0
2	0
11	0
0	1
1	0
5	0
15	0
1	0
0	1
52	0
0	3
0	0
0	0
43	0
4	0
2	0
14	0
2	0
0	44
6	0
4	0
9	0
0	0
4	0
14	0
0	0
2	15
3	0
36	0
5	0
0	7
5	0
0	0
0	0
1	0
3	0
35	0
9	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
3	0
76	0
0	0
8	0
0	0
0	9
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
14	0
0	1
3	0
1	19
0	19
0	0
0	3
0	3
0	2
4	0
0	3
0	0
3	0
18	0
6	4
16	0
39	0
2	0
2	0
1	0
39	0
0	4
28	0
1	0
1	0
2	0
2	0
26	0
0	0
1	0
3	0
23	0
1	0
10	0
0	8
0	8
0	0
2	0
0	0
0	1
0	0
0	0
1	26
0	26
3	3
0	1
0	1
6	0
0	0
1	4
1	0
0	11
3	11
3	0
15	0
0	0
29	0
0	0
0	0
0	3
0	0
56	0
1	0
4	0
0	3
0	0
0	0
0	1
0	1
14	145
1	145
4	3
1	3
2	1
11	0
5	0
0	0
31	0
0	3
10	0
5	0
3	0
2	11
0	11
0	2
1	0
2	0
20	0
14	0
8	0
63	0
1	0
5	0
1	0
12	0
1	0
0	0
1	4
11	0
0	25
0	25
0	30
0	0
0	0
12	0
0	0
0	0
6	0
0	8
0	8
7	0
0	0
4	0
0	1
13	0
0	0
0	0
0	0
2	0
9	1
0	0
0	0
36	0
0	0
13	0
0	59
0	55
0	57
0	0
1	2
4	169
0	0
0	0
0	0
0	0
9	5
8	0
0	0
8	0
5	15
0	15
1	0
198	0
0	0
22	0
2	0
1	0
0	0
1	0
3	4
0	4
1	1
0	1
3	0
4	0
0	0
0	2
0	0
18	0
0	2
0	0
0	0
0	0
0	0
0	0
6	0
0	23
1	23
0	0
3	20
0	19
0	19
0	2
0	2
0	28
0	6
0	28
4	0
0	0
0	0
0	3
0	3
8	0
0	24
0	9
0	9
0	1
2	0
17	0
5	0
3	0
1	0
7	8
0	8
0	0
18	0
6	0
0	0
0	0
0	1
43	0
151	0
26	0
0	89
131	89
1	1
0	0
3	0
242	0
0	7
0	7
28	0
0	1
0	1
0	1
2	0
8	23
0	0
0	0
0	0
12	0
0	0
1	0
0	4
0	0
0	0
0	0
4	0
0	0
0	2
8	0
1	1
20	0
0	0
13	0
118	0
0	4
1	0
1	1
0	1
43	0
0	7
2	7
0	0
15	0
4	0
1	1
0	1
0	1
4	0
0	26
12	26
0	0
0	0
5	48
0	48
23	0
0	0
0	11
1	11
0	11
0	11
5	0
4	0
0	0
0	0
0	0
3	0
0	0
10	0
3	0
0	0
0	0
4	3
0	3
0	0
1	0
1	0
4	0
0	0
0	3
8	0
1	0
0	5
0	5
0	0
0	0
0	8
0	8
1	0
1	0
0	2
212	0
3	0
1	4
0	0
9	0
5	0
2	0
0	0
1	53
6	53
8	0
0	9
0	9
9	0
0	0
0	0
0	6
37	0
1	0
1	0
8	0
4	0
9	0
0	0
5	16
0	14
0	16
1	17
0	2
1	0
0	0
4	0
13	0
0	0
25	0
1	0
0	5
3	5
2	1
13	1
33	0
6	2
36	0
6	7
1	0
0	0
30	0
2	9
111	0
5	0
0	17
0	17
27	0
8	0
5	0
5	16
0	16
0	16
0	0
0	0
1	0
0	3766
0	1174
5129	3753
13	476
4	0
1	0
0	3
0	0
0	0
0	0
4	0
188	0
0	0
4	0
1	0
2	0
7	0
0	0
2	0
0	0
0	0
0	1
8	0
0	1
12	0
0	0
6	0
1	0
0	0
1	1
8	0
10	0
0	0
0	0
6	0
1	0
0	1
0	3
0	3
9	0
0	0
17	0
10	0
1	0
7	0
0	0
0	0
0	0
1	0
0	41
0	41
3	0
1	0
0	0
0	0
0	0
22	0
3	0
43	0
0	0
2	0
2	0
3	0
0	0
4	0
16	0
6	0
1	0
2	0
3	0
1	0
0	1
38	0
2	0
0	2
0	0
35	0
0	4
0	4
0	0
0	0
0	4
33	1
0	13
2	13
2	6
1	7
5	12
0	6
0	0
3	4
0	4
73	0
1	32
0	32
0	1
27	0
0	1
0	0
2	0
0	0
0	0
54	0
25	0
2	0
0	0
25	0
18	0
0	0
0	8
0	8
0	0
12	0
2	0
0	0
6	0
0	0
0	0
2	0
12	0
35	0
0	7
8	0
18	0
5	0
13	0
0	0
0	0
11	0
6	0
0	12
12	0
18	0
3	0
3	0
0	0
0	0
0	0
8	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
511	0
1	0
1	0
19	0
0	0
0	3
0	0
8	0
0	3
5	0
1	2
0	2
170	0
0	2
0	0
11	0
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
0	0
3	4
0	0
0	0
10	0
1	10
0	10
1	0
0	0
15	0
1	0
0	0
0	0
3	67
31	0
8	0
0	0
59	0
0	0
1	0
0	0
13	0
0	0
0	4
0	1
80	1
0	0
2	0
15	0
10	0
7	0
53	0
0	2
25	0
4	0
7	0
0	0
0	11
4	0
0	1
2	1
0	3
0	0
2	0
3	0
1	12
2	12
0	11
0	0
2	0
14	0
0	6
0	0
0	6
0	7
0	42
3	42
56	0
0	0
0	3
3	0
0	2
1	0
6	0
0	0
2	0
0	0
0	1
0	0
5	0
3	0
16	1
1	0
0	0
0	0
0	0
12	0
0	0
33	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
3	0
7	0
0	0
0	0
0	2
0	2
0	0
0	0
1	0
0	0
3	0
0	0
2	0
4	0
0	0
0	0
0	0
5	1
54	0
0	2
6	0
0	10
0	10
0	7
0	0
33	0
0	0
0	1
5	0
15	0
5	42
0	41
0	42
11	0
1	0
2	0
3	0
1	0
0	0
0	0
7	0
0	0
0	2
0	2
1	0
0	0
1	0
17	0
1	0
0	2
0	3
0	529
33	529
0	0
0	0
0	0
48	0
6	0
0	0
1	0
0	0
0	0
0	0
0	32
0	30
9	10
0	2
1	0
6	0
3	0
3	2
5	2
19	0
0	0
3	0
0	0
2	0
0	0
2	0
0	0
1	0
37	0
0	0
10	0
6	0
1	11
0	11
0	1
2	0
0	2
0	0
5	0
0	0
0	0
0	0
0	0
0	4
16	0
4	0
9	0
55	0
3	0
1	1
1	0
0	0
0	0
0	0
0	0
9	0
0	0
3	17
0	1
9	0
1	1
0	0
5	0
0	0
1	1
0	1
0	1
14	0
45	0
0	2
0	2
16	0
0	0
1	0
1	0
4	0
0	0
0	0
12	0
0	17
0	0
0	3
0	3
0	3
0	0
0	4
2	0
6	0
4	0
6	0
6	0
0	0
7	0
0	0
0	0
0	2
0	0
1	0
0	4
1	4
0	0
0	0
0	0
0	0
0	0
1	33
0	28
0	28
237	0
4	0
3	0
0	0
2	14
3	14
0	0
0	0
7	0
34	0
1	5
0	5
22	0
2	0
0	19
0	19
0	0
9	0
3	0
29	0
0	0
0	0
7	0
143	0
6	0
25	0
0	0
0	0
0	1
1	0
0	0
6	0
6	0
5	0
0	0
0	0
0	0
2	0
16	0
13	0
0	4
0	4
0	4
1	54
7	54
4	0
0	0
0	0
12	0
2	0
0	12
0	13
0	13
0	13
12	0
18	0
1	0
0	0
0	0
5	0
62	0
17	0
0	2
0	0
0	0
2	0
0	1
0	0
1	0
0	0
5	0
0	0
9	0
6	0
0	12
1	12
9	0
4	0
2	44
0	44
105	1
6	0
1	0
0	0
0	0
0	0
4	0
2	0
0	13
0	13
3	1
14	0
0	0
0	0
0	0
0	0
2	0
4	0
0	0
5	0
0	6
0	6
9	13
36	13
0	0
0	0
1	1
0	2
16	0
25	0
2	0
0	0
0	0
0	0
0	3
0	3
0	5
0	0
2	14
0	14
13	0
1	0
0	5
1	0
1	4
0	1
5	0
18	0
0	0
0	0
0	0
26	6
0	0
23	31
0	1
0	1
0	1
0	1
0	0
0	0
1	0
0	5
1	5
0	0
4	0
3	0
9	0
0	5
0	6
0	6
4	0
5	11
1	6
16	0
2	0
0	2
0	1
0	0
120	0
5	0
2	9
0	1
18	0
29	0
1	0
0	0
6	0
7	0
0	0
0	0
0	0
7	8
1	0
110	0
0	2
2	0
35	0
4	0
0	0
0	5
28	5
0	0
0	0
4	0
0	0
2	7
18	7
0	0
0	25
0	25
1	0
0	0
16	0
5	0
10	0
3	0
70	0
4	3
0	10
0	3
0	1
14	0
0	0
5	0
42	0
18	0
6	0
20	0
0	0
0	0
0	6
4	1
0	0
1	0
7	1
0	3
1	3
1	0
36	0
1	0
1	1
7	0
17	0
0	4
1	4
271	0
23	0
1	0
0	10
0	10
7	0
0	1
21	0
0	0
0	0
7	7
9	7
0	0
5	0
0	0
2	0
3	0
7	0
0	18
0	18
6	0
7	0
2	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
3	4
0	0
0	0
14	0
0	0
0	4
0	4
0	1
6	0
0	0
0	0
5	0
4	1
1	7
0	7
0	0
1	0
0	0
0	7
2	5
0	7
14	0
0	0
5	0
4	0
0	7
0	7
8	0
3	0
0	0
0	0
3	0
20	0
0	0
1	0
2	0
4	1
3	0
9	0
0	1
1	1
6	0
11	0
7	0
2	0
0	0
0	21
0	21
0	20
2	0
181	0
0	0
1	14
0	14
15	0
0	2
0	2
25	34
0	0
0	2
3	12
1	8
3	8
0	5
0	2
0	0
0	0
0	0
37	0
0	0
0	0
0	0
1	0
0	7
0	7
0	28
2	28
0	1
0	1
5	0
0	0
7	0
5	0
0	0
18	0
0	0
0	0
0	0
8	0
1	24
0	24
7	0
1	3
0	3
0	2
0	2
3	0
4	0
0	3
10	3
10	0
0	20
0	19
0	20
5	0
0	0
0	0
2	4
0	4
18	0
104	0
0	0
1	0
1	0
0	1
1	1
6	0
3	0
5	5
0	5
2	1
1	0
17	0
8	7
0	7
4	0
30	0
12	0
1	0
6	0
0	0
0	1
30	0
1	0
1	0
1	0
3	0
7	0
0	0
11	0
