"transcript_id","gene_id","X128.cell.1","X128.cell.2","X128.cell.3","X128.cell.4","X128.cell.5","Day.4.1","Day.4.2","Day.4.3","Day.4.4","Day.4.5"
"ENSDART00000078283","ENSDARG00000055885",72.2069652452286,68.0392745444722,71.8708356439783,65.6271708223936,64.3261535965563,71.7435078848196,78.8807306738871,56.6756129278472,62.8408811889431,66.1974222386196
"ENSDART00000078313","ENSDARG00000055903",161.547786650342,149.163024962881,141.460057457989,142.799862437616,158.292789732702,141.172709063677,115.287221754143,133.292645219196,177.301057640232,120.981495815408
"ENSDART00000078324","ENSDARG00000055917",13.4623155541952,17.009818636118,13.6896829798054,13.3684977601172,9.45972847008181,8.10007347086673,15.7761461347774,8.39638710042181,13.4659031119164,6.84800919709858
"ENSDART00000078373","ENSDARG00000055969",74.0427355480734,54.3005748768384,78.1452736763892,69.273124756971,55.4970736911466,65.9577411199148,47.3284384043322,56.6756129278472,52.7414538550058,50.2187341120562
"ENSDART00000078382","ENSDARG00000055974",47.118104439683,41.2160990029014,23.3865417571676,40.7131522694479,46.0373452210648,9.2572268238477,43.6877892963067,13.6441290381854,11.221585926597,9.13067892946477
"ENSDART00000078403","ENSDARG00000055999",5.50731090853438,5.88801414327163,0,0,0.630648564672121,33.5574472364479,20.6303449454782,17.8423225883964,11.221585926597,21.6853624574788
"ENSDART00000078412","ENSDARG00000055996",72.2069652452286,70.0019459255627,108.947060380951,104.517346124553,100.903770347539,2608.22365761909,2185.60301451801,2389.82167845756,2435.08414607154,2669.58225200226
"ENSDART00000078453","ENSDARG00000056030",1.83577030284479,1.96267138109054,1.71121037247567,0,0.630648564672121,8.10007347086673,12.1354970267519,5.24774193776363,4.48863437063879,4.56533946473238
"ENSDART00000078494","ENSDARG00000056079",84.4454339308605,79.1610790373186,74.1524494739459,66.2348298114898,71.8939363726218,1.15715335298096,23.0574443508285,0,0,26.2507019222112
"ENSDART00000078499","ENSDARG00000056078",94.2362088793661,111.872268722161,117.50311224333,104.517346124553,115.408687334998,52.0719008841433,52.182637215033,37.7837419518982,56.1079296329849,52.5014038444224
"ENSDART00000078535","ENSDARG00000056099",6.73115777709758,7.85068552436217,4.56322765993513,5.46893090186613,8.19843134073757,0,0,3.14864516265818,0,0
"ENSDART00000078568","ENSDARG00000056138",234.366675329852,191.03334775948,214.471700016951,206.604056292721,173.428355284833,344.831699188327,328.871969424975,415.62116147088,356.846432465784,400.608538030267
"ENSDART00000078634","ENSDARG00000056186",211.725508261433,195.612914315357,169.980230332584,187.158968641641,167.752518202784,175.887309653106,218.438946481533,167.927742008436,173.934581862253,206.58161077914
"ENSDART00000078652","ENSDARG00000056206",1.2238468685632,0,0,0,0,55.5433609430862,83.7349294845878,58.7747097029527,62.8408811889431,50.2187341120562
"ENSDART00000078660","ENSDARG00000056204",1.2238468685632,2.61689517478739,5.13363111742702,4.25361292367366,7.56778277606545,21.9859137066383,30.3387425668796,32.5360000141345,33.6647577797909,22.8266973236619
"ENSDART00000078665","ENSDARG00000056259",685.966169829671,648.990003347273,588.656368131632,551.146703110287,601.638730697203,216.38767700744,222.079595589559,240.346580749574,224.43171853194,233.973647567535
"ENSDART00000078707","ENSDARG00000056258",63.6400371652862,51.0294559083541,164.846599215157,99.0484152226866,80.7230162780315,0,0,0,0,0
"ENSDART00000078734","ENSDARG00000056314",0.611923434281598,0,0,1.82297696728871,0,660.734564552129,559.446412933261,562.557935728262,611.576432999535,649.419538858182
"ENSDART00000078740","ENSDARG00000056322",0,0,0,0,0,197.873223359745,180.818905698603,197.315096859913,177.301057640232,196.309596983492
"ENSDART00000078747","ENSDARG00000056322",3.05961717140799,5.23379034957478,0,1.82297696728871,2.52259425868848,35.8717539424098,70.3858827551608,79.7656774540072,74.06246711554,98.1547984917462
"ENSDART00000078759","ENSDARG00000056322",3.67154060568959,0,0,0,0,0,0,0,0,0
"ENSDART00000078781","ENSDARG00000056307",83.8335104965789,95.5166738797398,98.1093946886054,97.2254382553979,85.7682047954085,54.3862075901052,60.6774851337593,59.8242580905054,62.8408811889431,68.4800919709858
"ENSDART00000078792","ENSDARG00000056331",1.83577030284479,0,0,0,0,76.3721212967435,86.1620288899382,116.499871018353,118.948810821928,111.850816885943
"ENSDART00000078795","ENSDARG00000056331",0,1.3084475873937,0.570403457491892,0,1.89194569401636,107.615261827229,138.344666104971,99.707096817509,89.7726874127758,91.3067892946477
"ENSDART00000078796","ENSDARG00000056318",74.6546589823549,77.8526314499249,47.9138904293189,71.0961017242597,85.1375562307363,34.7146005894289,37.6200407829308,52.4774193776363,52.7414538550058,47.93606437969
"ENSDART00000078856","ENSDARG00000076796",0,0,2.28161382996757,0,3.1532428233606,100.672341709344,83.7349294845878,107.053935530378,100.994273339373,95.87212875938
"ENSDART00000078886","ENSDARG00000008835",45.2823341368382,24.2062803667834,17.6825071822486,24.9140185529457,22.0726997635242,0,0,0,0,0
"ENSDART00000078887","ENSDARG00000069589",0,0,7.98564840488648,0,0,34.7146005894289,42.4742395936315,39.8828387270036,48.252819484367,36.5227157178591
"ENSDART00000078904","ENSDARG00000056410",115.653529079222,121.031401833917,131.192795223135,136.723272546653,137.481387098522,27.7716804715431,29.1251928642045,49.3287742149782,30.2982820018118,46.7947295135069
"ENSDART00000078908","ENSDARG00000056414",148.085471096147,133.461653914157,148.875302405384,139.153908503038,138.742684227867,59.0148210020291,43.6877892963067,34.63509678924,48.252819484367,45.6533946473238
"ENSDART00000078973","ENSDARG00000030756",0,0,0,0,0,0,0,0,0,0
"ENSDART00000078975","ENSDARG00000056475",81.9977401937341,103.367359404102,85.5605186237838,93.5794843208205,79.4617191486872,46.2861341192385,48.5419881070074,40.9323871145563,33.6647577797909,67.3387571048027
"ENSDART00000078980","ENSDARG00000056479",30.5961717140799,21.589385191996,18.2529106397405,18.8374286619833,23.9646454575406,62.4862810609719,60.6774851337593,49.3287742149782,65.0851983742625,57.0667433091548
"ENSDART00000078998","ENSDARG00000056462",0.611923434281598,1.96267138109054,2.28161382996757,3.03829494548118,0.630648564672121,0,0,0,0,0
"ENSDART00000079001","ENSDARG00000056504",60.5804199938782,54.9547986705352,67.3076079840432,62.5888758769124,51.0825337384418,41.6575207073146,46.1148887016571,40.9323871145563,57.2300882256446,33.0987111193098
"ENSDART00000079012","ENSDARG00000005274",44.6704107025567,44.4872179713856,34.7946109070054,36.4595393457742,51.0825337384418,5.78576676490481,7.28129821605112,11.54503226308,15.7102202972358,6.84800919709858
"ENSDART00000079014","ENSDARG00000056509",64.8638840338494,54.3005748768384,69.5892218140108,77.1726916152221,69.3713421139333,19.6716070006764,13.349046729427,10.4954838755273,21.3210132605343,20.5440275912957
"ENSDART00000079046","ENSDARG00000056530",0,0,0,0,0,37.0289072953908,40.0471401882811,19.9414193635018,17.9545374825552,31.9573762531267
"ENSDART00000079050","ENSDARG00000056531",25.7007842398271,26.1689517478739,26.238559044627,37.0671983348704,34.6856710569666,71.7435078848196,82.5213797819126,76.617032291349,94.2613217834146,91.3067892946477
"ENSDART00000079091","ENSDARG00000056587",11.0146218170688,8.50490931805902,9.69685877736216,11.5455207928285,10.7210255994261,23.1430670596192,25.4845437561789,40.9323871145563,28.0539648164924,27.3920367883943
"ENSDART00000079117","ENSDARG00000056601",79.5500464566077,56.2632462579289,62.1739768666162,67.4501477896823,64.3261535965563,41.6575207073146,44.9013389989819,38.8332903394509,40.3977093357491,27.3920367883943
"ENSDART00000079139","ENSDARG00000056621",234.366675329852,227.669880206503,208.767665442032,212.680646183683,208.744674906472,104.143801768287,104.365274430066,89.2116129419818,86.4062116347967,92.4481241608308
"ENSDART00000079159","ENSDARG00000056642",12.238468685632,10.4675806991496,10.8376656923459,11.5455207928285,13.8742684227867,48.6004408252004,37.6200407829308,43.0314838896618,50.4971366696864,41.0880551825915
"ENSDART00000079173","ENSDARG00000070961",2.44769373712639,0,2.85201728745946,1.21531797819247,0,68.2720478258768,77.6671809712119,78.7161290664545,83.0397358568176,78.7521057666336
"ENSDART00000079202","ENSDARG00000056672",108.310447867843,98.1335690545272,112.939884583395,96.6177792663017,97.1198789595066,61.329127707991,57.0368360257337,67.1710968033745,65.0851983742625,53.6427387106055
"ENSDART00000079218","ENSDARG00000056690",4.28346403997119,1.3084475873937,2.85201728745946,0,0,12.7286868827906,21.8438946481533,10.4954838755273,16.8323788898955,0
"ENSDART00000079226","ENSDARG00000056691",86.2812042337053,47.7583369398699,116.362305328346,133.684977601172,177.212246672866,39.3432140013527,19.416795242803,30.4369032390291,43.7641851137282,39.9467203164084
"ENSDART00000079235","ENSDARG00000056722",2.44769373712639,0,0,1.82297696728871,0,26.6145271185621,23.0574443508285,7.34683871286909,15.7102202972358,10.2720137956479
"ENSDART00000079245","ENSDARG00000056722",0,1.3084475873937,0,0,0,11.5715335298096,14.5625964321022,0,14.5880617045761,31.9573762531267
"ENSDART00000079251","ENSDARG00000056717",132.787385239107,120.37717804022,109.517463838443,115.455207928285,93.3359875714739,11.5715335298096,32.76584197223,8.39638710042181,25.809647631173,23.968032189845
"ENSDART00000079293","ENSDARG00000056765",0.611923434281598,0,0.570403457491892,0,0,1470.7419116388,1185.63805951366,1345.5210328426,1400.4539236393,1650.37021650076
"ENSDART00000079294","ENSDARG00000090764",0,0,0,0,0,0,0,0,0,0
"ENSDART00000079336","ENSDARG00000056783",6.73115777709758,3.92534276218109,6.8448414899027,5.46893090186613,5.67583708204909,50.9147475311623,55.8232863230585,41.9819355021091,46.0085022990476,38.8053854502253
"ENSDART00000079341","ENSDARG00000079253",12.238468685632,13.084475873937,11.9784726073297,15.7991337165022,10.7210255994261,85.6293481205912,93.4433271059893,88.1620645544291,86.4062116347967,106.144142555028
"ENSDART00000079356","ENSDARG00000056801",122.38468685632,112.526492515858,110.658270753427,96.6177792663017,112.255444511638,24.3002204126002,24.2709940535037,26.2387096888182,16.8323788898955,22.8266973236619
"ENSDART00000079390","ENSDARG00000056832",126.056227462009,155.051039106153,154.008933522811,165.890904023273,133.066847145818,19.6716070006764,15.7761461347774,8.39638710042181,11.221585926597,9.13067892946477
"ENSDART00000079398","ENSDARG00000056831",4.89538747425278,7.19646173066533,5.70403457491892,10.330202814636,6.93713421139333,55.5433609430862,35.1929413775804,57.7251613154,58.3522468183043,34.2400459854929
"ENSDART00000079409","ENSDARG00000071671",39.7750232283039,48.4125607335667,45.6322765993513,47.3974011495065,26.4872397162291,0,0,0,0,0
"ENSDART00000079506","ENSDARG00000056932",68.535424639539,91.5913311175587,80.4268875063567,63.8041938551049,75.0471791959824,13.8858402357715,8.4948479187263,11.54503226308,10.0994273339373,7.98934406328167
"ENSDART00000079518","ENSDARG00000001940",481.583742779618,486.742502510455,488.835763070551,473.366352505968,525.330254371877,81.0007347086673,86.1620288899382,66.1215484158218,90.8948460054355,77.6107709004505
"ENSDART00000079523","ENSDARG00000056950",0.611923434281598,0,0,0.607658989096237,0.630648564672121,193.244609947821,202.662800346756,179.472774271516,185.15616778885,165.493555596549
"ENSDART00000079536","ENSDARG00000056966",50.7896450453726,38.599203828114,36.5058212794811,49.2203781167952,45.4066966563927,43.9718274132766,70.3858827551608,74.5179355162436,50.4971366696864,66.1974222386196
