UniqueCount	AmbigCount
0	6
0	3
1	3
0	0
0	0
0	0
2	0
0	2
1	0
4	0
147	0
0	0
0	0
0	0
2	0
0	0
0	0
0	11
5	11
10	0
4	0
0	0
2	1
0	0
0	0
51	0
1	0
30	0
0	0
1	0
0	0
0	0
0	9
21	0
1	1
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
3	8
0	3
1	1
33	0
0	0
14	0
0	12
0	9
0	12
0	0
25	0
95	0
5	0
8	0
20	117
27	117
1	0
0	12
0	13
0	12
2	11
7	0
0	0
1	0
0	1
1	0
18	0
4	0
0	0
0	0
0	8
9	8
1	0
4	0
0	3
2	3
1	5
0	5
2	0
1	1
8	0
0	4
0	4
0	0
27	0
0	0
0	0
0	1
2	1
1	0
23	0
0	0
28	0
8	0
1	0
6	0
0	0
0	0
1	0
9	0
6	3
0	0
0	3
1	3
1	0
0	0
0	0
0	1
0	1
5	3
0	3
1	0
0	0
4	0
9	0
0	0
3	0
0	0
7	0
5	0
2	0
12	0
0	7
40	7
1	0
6	1
14	0
0	0
49	0
0	0
0	0
1	0
1	0
0	7
2	7
1	0
0	9
1	9
1	0
1	0
0	21
2	21
0	0
0	0
0	0
1	0
5	0
0	1
0	1
10	0
2	7
0	9
0	9
0	0
1	0
0	0
11	0
20	0
13	0
6	0
30	0
0	16
5	14
0	16
0	0
0	0
1	0
0	6
0	20
1	20
32	0
0	0
0	1
4	0
2	0
0	0
3	0
0	0
4	0
0	0
0	0
15	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
13	0
15	0
12	0
24	0
1	1
0	1
3	0
0	0
17	0
0	11
0	14
17	14
0	1
1	1
0	3
0	7
0	7
3	0
0	0
9	0
0	0
11	0
23	0
1	0
0	0
1	0
0	2
6	5
1	3
0	0
0	0
2	1
0	2
44	0
0	18
4	18
0	1
0	0
2	0
2	0
0	0
7	0
3	0
3	0
0	0
1	0
0	1
0	2
0	2
0	0
0	0
0	1
0	0
0	0
0	0
1	0
4	0
58	0
0	0
0	0
0	0
0	0
0	21
77	0
0	0
16	0
21	0
0	3
0	1
3	3
1	0
7	0
2	0
1	0
6	0
5	0
0	19
6	19
12	0
0	0
0	0
1	1
0	1
327	0
0	2
2	0
3	4
0	2
5	0
0	0
2	0
1	3
0	3
0	0
7	0
1	0
0	0
0	4
4	0
9	0
11	0
4	0
0	0
0	0
0	0
0	0
2	0
2	0
2	0
0	2
121	0
0	1
1	0
1	7
4	7
0	2
0	4
6	4
1	0
0	18
10	0
0	0
19	0
1	0
12	0
0	0
0	0
0	4
0	0
15	0
1	9
0	9
0	1
0	1
0	0
23	0
287	0
21	0
2	2
11	0
24	0
0	0
2	0
2	0
0	9
0	9
1	9
1	65
0	65
0	0
0	0
12	0
10	0
0	0
0	2
0	0
168	0
0	0
0	10
0	1
3	41
0	0
0	0
0	0
21	0
0	0
5	0
0	0
3	0
10	0
1	0
0	0
0	0
8	0
0	5
0	5
2	4
0	0
0	0
0	18
0	0
37	0
0	0
2	0
2	0
1	0
0	0
0	0
0	0
1	0
0	2
3	8
0	0
0	0
0	0
3	0
0	0
0	1
5	11
15	11
5	0
2	0
0	0
0	1
3	0
0	0
0	10
0	10
0	38
1	38
12	0
23	0
33	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
7	14
0	0
8	0
30	0
5	0
41	0
10	0
0	3
8	0
0	0
9	0
2	0
0	0
0	2
0	1
1	3
7	0
0	2
0	0
0	2
1	0
0	0
0	0
0	0
2	0
3	0
0	0
12	0
2	0
2	0
13	0
3	0
0	0
0	2
1	2
1	0
0	5
0	0
18	0
9	0
59	0
0	0
0	0
0	0
0	1
0	1
0	6
0	6
5	0
14	0
0	0
0	0
0	0
3	0
4	0
31	0
0	2
10	0
0	6
0	7
0	7
0	0
2	0
0	0
9	0
0	0
0	5
2	5
19	0
0	12
0	15
14	0
12	0
0	0
0	3
1	3
0	0
7	0
1	0
0	4
0	4
17	0
10	0
15	0
0	0
2	0
2	0
0	0
0	0
4	0
1	0
6	0
0	6
273	0
0	0
1	0
1	0
4	0
0	1
0	0
0	0
26	0
0	0
0	8
42	8
0	26
111	26
14	16
37	16
9	0
0	0
3	0
0	0
0	40
0	42
0	42
1	0
0	0
3	0
6	0
0	0
0	0
0	1
3	0
22	0
2	0
0	0
1	6
0	2
2	2
0	0
3	0
2	0
0	11
1	11
3	0
6	0
23	0
3	0
0	0
1	0
5	0
0	1
0	1
9	0
27	0
11	0
1	0
2	0
6	0
7	0
4	0
0	0
1	5
1	0
3	0
1	3
6	0
4	0
0	2
0	2
11	2
14	0
25	5
0	5
0	5
0	20
0	23
0	18
7	7
16	0
6	0
0	2
0	0
9	0
5	0
0	0
24	1
17	0
30	0
30	1
0	1
0	1
2	0
0	0
19	1
0	0
6	0
0	0
0	0
2	5
5	0
15	0
8	0
0	2
0	0
0	0
0	1
0	2
0	2
5	0
10	0
0	2
0	3
0	6
0	6
14	0
1	0
2	0
29	0
0	0
2	2
0	0
0	0
1	1
7	1
12	0
7	0
0	2
0	9
0	9
0	9
3	0
0	0
0	0
14	0
3	0
4	0
18	0
6	0
0	1
0	1
0	0
0	0
1	0
0	0
6	0
25	0
0	0
42	0
1	0
11	0
0	0
0	0
0	0
4	0
4	0
0	0
0	0
2	0
49	0
0	3
0	2
0	0
0	0
1	0
2	0
0	0
6	0
1	0
1	13
0	13
0	0
1	0
0	13
2	13
0	13
1	10
0	9
0	0
3	0
33	0
0	10
18	12
0	0
18	0
2	10
1	9
0	1
0	0
1	0
0	0
0	0
3	0
0	0
0	0
0	0
85	0
12	0
10	1
1	0
0	0
12	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
12	0
59	0
3	0
0	0
0	0
9	0
17	0
13	0
1	14
1	14
6	0
13	9
1	9
1	0
6	0
0	0
0	0
3	0
24	0
5	24
42	0
1	0
0	0
22	0
0	10
0	10
9	0
0	36
1	36
1	30
0	0
11	0
0	0
1	4
0	4
10	0
58	0
34	0
68	0
7	0
1	0
0	3
0	3
0	3
0	0
0	0
3	0
2	0
4	0
0	0
0	0
0	0
55	0
0	0
1	0
4	0
0	0
0	0
2	0
11	0
29	0
7	0
2	0
0	1
0	14
1	0
0	1
0	1
0	1
14	0
3	0
2	0
3	0
14	0
9	0
0	0
1	1
2	0
1	0
0	0
4	0
47	5
0	5
0	0
1	0
0	0
17	0
0	0
5	0
1	18
0	18
0	18
6	0
16	0
8	0
16	0
5	0
17	0
0	0
514	0
26	0
10	0
7	0
0	0
31	0
1	8
1	8
9	0
0	4
0	4
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
5	0
0	0
0	0
3	0
0	0
0	89
0	89
0	86
0	85
2	0
0	1
0	2
0	3
0	0
3	0
0	10
0	10
0	43
0	1
0	0
5	0
2	0
61	0
1	0
0	0
13	0
0	0
0	0
13	0
0	0
0	0
17	0
0	0
0	0
1	0
9	0
13	0
2	0
0	0
0	0
0	0
3	0
0	0
8	0
6	0
1	0
0	0
57	0
0	0
34	0
0	3
0	3
5	0
3	0
1	10
0	0
0	0
2	10
0	1
0	1
0	0
0	0
9	0
0	0
5	0
21	0
1	20
0	17
0	19
32	0
6	0
0	3
22	0
0	3
0	2
0	3
0	0
0	0
8	9
0	19
3	19
0	9
0	0
1	2
5	1
0	1
11	0
1	0
46	0
0	0
0	32
0	32
2	20
0	20
4	0
0	0
0	0
0	0
51	0
1	0
5	0
0	0
0	0
2	0
11	0
0	1
5	0
0	0
1	0
2	0
6	0
0	0
0	0
0	0
7	0
3	0
0	0
0	3
4	4
0	3
11	0
0	0
2	0
87	3
16	0
0	0
2	0
4	0
20	0
0	0
1	0
10	0
0	0
0	0
0	0
0	0
15	9
0	2
51	0
0	0
15	0
7	0
1	36
0	36
0	0
1	0
0	0
0	0
0	0
0	0
42	0
1	7
0	7
9	0
3	0
0	0
8	0
22	90
0	90
0	0
0	0
335	1
4	0
2	0
1	36
4	36
1	14
0	14
0	17
0	17
2	0
0	0
22	0
0	6
2	5
0	5
1	0
3	0
0	0
4	0
0	0
0	0
0	0
0	0
4	0
0	0
12	0
45	0
0	2
0	2
7	0
5	0
0	0
1	0
0	0
7	7
2	0
0	0
0	7
2	7
0	5
0	5
0	2
0	0
13	0
0	0
7	0
8	0
18	0
10	0
1	0
2	1
1	0
4	0
3	0
0	0
0	0
3	0
15	0
0	0
7	6
0	0
0	0
0	0
4	0
7	0
2	14
119	111
0	111
0	0
0	0
2	3
4	0
1	0
0	26
5	26
0	0
13	0
30	2
6	0
0	0
16	0
21	0
14	0
0	0
0	0
0	0
0	0
8	0
0	0
6	0
0	0
22	0
19	0
5	0
4	0
14	0
8	0
0	0
17	0
2	0
0	3
0	3
0	5
4	0
8	0
4	0
7	0
0	0
0	22
0	0
2	0
1	1
0	2
5	0
0	2
2	0
5	0
24	83
0	83
2	0
14	0
0	5
0	5
1	5
4	0
0	0
0	6
3	6
0	0
0	0
1	0
0	0
0	1
12	0
0	0
4	0
32	0
3	9
0	0
17	0
1	0
11	0
0	0
0	0
14	0
27	0
0	0
0	0
8	0
6	0
11	0
1	0
0	0
0	1
1	0
0	2
14	0
3	41
0	0
1	0
3	3
0	3
0	0
26	0
5	0
11	0
4	0
0	0
0	0
3	0
0	0
0	1
0	0
0	3
15	1
1	0
0	20
8	20
11	6
32	0
3	0
5	0
3	0
4	0
1	0
0	1
13	0
6	0
6	0
5	0
0	0
4	0
0	2
0	0
1	2
0	0
0	0
4	0
0	0
3	22
0	22
1	0
0	0
0	0
0	0
0	1
32	0
0	0
4	8
12	0
0	4
0	4
1	0
33	0
3	0
28	0
8	0
0	0
0	0
10	0
0	0
0	0
0	0
3	0
2	0
0	0
2	5
0	5
8	9
0	9
2	0
1	1
8	15
0	15
305	0
0	0
0	14
1	12
1	13
0	0
3	0
97	0
51	0
5	0
6	0
2	0
4	0
2	0
1	0
0	11
0	0
1	0
0	5
1	0
2	1
0	24
0	24
0	0
0	0
9	0
17	0
1	0
40	0
12	0
27	0
2	0
0	0
0	0
0	0
1	0
2	0
0	0
4	0
13	0
1	0
0	0
2	0
7	0
0	0
0	0
0	0
44	0
0	5
0	0
4	0
3	0
4	0
5	0
0	0
1	0
0	4
0	5
1	1
0	0
18	0
1	9
0	9
0	9
0	9
8	0
0	0
157	0
0	0
2	1
0	1
0	0
0	0
2	0
3	0
0	0
0	0
0	0
1	0
5	0
1	4
0	21
0	0
2	0
11	0
3	0
9	0
0	0
1	0
2	4
0	4
10	0
0	0
2	1
2	0
1	0
1	0
2	0
0	0
23	0
0	1
0	0
1	0
0	0
1	1
0	0
6	0
0	0
0	2
159	0
1	0
8	22
8	22
46	0
0	0
0	0
3444	1
0	0
16	0
1	2
0	2
6	0
6	0
3	34
0	34
1	0
3	19
0	0
0	0
1	0
47	0
0	0
7	0
12	0
0	1
0	0
5	0
0	0
0	0
4	0
0	1
0	1
0	0
9	15
0	16
2	13
1	0
718	1
0	0
0	0
0	0
0	74
0	74
0	74
4	0
1	0
4	38
0	38
5	0
1	0
0	0
0	0
0	19
0	2
30	0
1	0
0	0
4	0
0	0
1	0
3	0
4	8
0	11
0	11
0	1
0	0
330	0
13	0
1	11
0	11
2	0
6	0
4	0
6	0
21	1
0	0
4	0
2	0
0	2
17	0
5	0
0	0
21	0
6	0
1	0
1	0
2	0
4	0
4	0
0	0
33	0
20	43
0	43
0	2
0	0
4	0
13	0
20	0
0	0
0	1
0	0
0	0
17	0
0	6
2	6
4	102
17	83
40	126
5	47
0	0
2	0
2	0
0	0
10	0
0	0
2	0
0	3
9	0
12	0
3	0
0	0
0	0
5	0
29	0
34	0
1	0
0	0
9	0
0	0
3	0
0	0
0	0
0	0
6	0
6	0
0	0
0	1
0	8
0	0
0	2
0	0
0	0
0	0
0	0
19	0
5	0
4	9
0	9
3	0
0	0
0	0
0	0
23	0
3	0
3	0
1	2
0	2
0	11
0	13
0	13
27	0
2	0
0	0
5	0
22	0
46	1
4	0
0	0
12	0
0	0
20	0
1	15
0	15
88	1
0	0
4	25
5	0
11	0
0	2
2	0
1	3
0	3
7	0
0	7
0	1
5	0
0	0
0	0
0	8
1	0
3	0
0	15
1	29
1	29
2	3
0	3
0	0
0	0
0	0
0	8
0	8
1	0
0	0
29	0
4	0
19	0
26	0
0	0
46	0
0	0
1	0
0	0
27	0
0	0
4	0
0	3
0	0
0	0
2	0
0	0
0	0
18	3
12	0
3	0
0	0
0	0
1	15
0	1
11	0
0	0
0	0
0	0
1	7
0	11
0	11
11	0
4	0
0	0
11	0
0	4
0	4
4	6
0	6
50	0
1	0
73	0
4	0
1	0
68	0
3	0
3	0
3	0
3	0
5	0
2	1
2	1
0	18
0	18
19	0
1	0
0	16
0	16
2	6
0	6
0	0
0	0
0	28
0	28
0	15
0	15
0	0
1	0
0	0
0	0
0	0
38	0
1	0
1	0
63	0
0	0
0	0
8	0
0	0
8	0
1	0
6	0
0	0
0	0
2	0
4	0
0	0
0	0
0	5
0	5
3	0
13	0
0	0
0	0
2	0
0	21
0	21
0	0
0	0
12	0
15	0
4	4
4	0
0	0
14	0
10	0
5	0
0	0
0	0
0	0
0	0
40	0
0	5
57	0
13	0
0	2
0	0
8	0
10	0
25	0
1	0
1	0
17	0
1	0
0	0
0	0
94	0
0	1
0	1
0	0
0	0
9	0
0	0
181	40
0	40
6	0
0	0
0	0
15	0
26	0
1	0
1	0
0	0
18	0
791	1
4	24
23	0
0	0
0	0
0	16
0	16
17	0
8	0
14	0
2	0
10	0
0	0
2	0
15	0
1	10
0	10
0	8
18	0
0	4
0	4
0	1
0	8
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	6
106	0
0	3
0	3
1	3
0	0
0	0
0	0
0	2
23	0
0	0
1	13
2	3
0	3
3	0
0	8
0	8
0	1
0	0
0	32
0	2
4	35
0	35
0	4
2	0
0	0
1	0
1	0
0	1
0	1
0	2
1	0
8	0
1	0
3	18
0	18
0	1
0	0
0	0
2	0
6	0
17	0
0	2
0	0
0	0
15	0
5	0
0	0
15	0
0	5
0	0
2	0
1	1
1	0
0	0
12	0
5	0
1	69
10	69
0	0
0	0
4	0
0	1
3	0
0	0
0	5
0	0
52	0
25	0
1	0
7	0
1	0
1	0
1068	0
0	7
0	7
0	0
1	1
13	0
0	0
12	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	1
20	0
3	0
28	0
38	13
1	13
8	0
0	3
6	0
0	0
6	0
0	0
0	3
1	3
0	0
0	0
6	0
0	7
2	0
0	0
0	0
1	0
0	0
0	0
0	0
10	1
5	0
22	0
0	11
0	10
0	9
0	5
3	0
0	4
59	0
5	0
0	5
0	0
14	0
0	0
0	1
0	5
0	0
0	0
19	0
0	0
0	0
0	0
8	0
2	0
7	0
0	4
0	4
1	4
0	2
0	1
0	1
6	0
0	0
0	0
0	0
0	0
4	0
41	0
0	0
0	0
1	0
0	4
4	0
524	0
0	0
0	0
5	0
1	0
0	0
0	1
0	28
0	28
1	0
0	0
0	0
0	150
0	140
0	137
0	138
0	116
0	118
0	89
14	112
0	111
0	109
1	0
4	39
4	0
0	1
605	0
42	0
2	0
0	1
100	1
0	1
0	0
6	0
0	0
0	0
0	0
0	0
3	0
3	0
12	0
1	0
0	0
0	0
11	0
1	0
0	0
49	0
0	0
1	0
0	0
35	0
1	0
1	0
23	0
0	0
0	35
2	0
3	0
12	0
0	0
3	0
11	0
0	0
0	8
4	0
33	0
5	0
1	6
10	0
0	0
0	0
1	0
2	0
26	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
3	0
77	0
0	0
4	0
0	0
0	18
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
21	0
0	0
3	0
3	14
1	14
0	0
0	9
0	9
0	5
1	0
0	2
0	0
1	0
21	0
1	6
20	0
25	0
5	0
3	0
0	0
43	0
0	6
24	0
1	0
0	0
6	0
2	0
17	0
1	0
6	0
9	0
15	0
0	0
8	0
0	8
0	8
0	0
1	0
1	0
0	0
0	0
1	1
1	28
0	28
5	5
0	2
5	1
3	1
0	0
3	9
1	0
0	17
4	17
1	0
9	0
0	0
39	0
0	0
0	0
0	1
0	0
43	0
3	0
4	0
0	1
0	1
0	1
0	0
0	0
15	150
0	150
4	3
1	3
2	1
16	0
8	0
0	0
28	0
0	0
4	0
4	0
3	0
2	5
0	5
0	1
2	0
3	0
11	0
15	0
7	0
65	0
0	0
3	0
5	0
10	0
1	0
0	0
0	2
12	0
0	10
0	14
0	15
0	0
0	0
6	0
0	0
0	0
7	0
1	13
0	13
6	0
0	0
3	0
0	7
12	0
0	0
2	0
0	0
4	0
10	0
0	0
0	0
42	0
0	0
8	0
0	48
0	46
0	48
0	0
3	3
8	175
0	0
0	0
1	0
0	0
11	3
6	0
0	0
11	0
3	6
0	6
4	0
184	0
0	0
11	0
0	0
1	0
0	1
0	0
1	2
0	2
0	1
0	1
5	0
4	0
0	0
0	2
2	0
10	0
0	1
0	0
0	0
0	1
0	1
0	1
5	0
0	29
1	29
0	0
1	20
0	20
0	19
0	0
0	0
0	17
0	4
0	17
10	0
0	0
1	0
0	6
1	6
12	0
0	23
0	4
0	4
1	0
2	0
10	0
3	0
9	0
0	0
3	9
0	9
1	0
16	0
4	0
0	1
0	0
0	0
43	0
160	0
21	0
1	73
136	73
0	2
0	0
0	0
252	0
2	16
0	16
23	0
0	0
0	0
0	0
4	0
5	14
0	0
0	0
1	0
10	0
0	0
0	0
0	7
0	1
0	0
0	0
1	0
0	0
1	3
27	0
1	3
28	0
0	0
7	0
94	0
1	2
0	0
0	0
0	0
45	0
1	7
0	7
0	0
10	0
2	0
0	0
0	0
0	0
4	0
0	24
17	24
0	0
0	0
2	54
1	54
19	0
0	0
0	5
2	5
0	5
0	5
4	0
0	0
0	1
0	1
2	0
1	0
0	0
8	0
0	0
0	0
0	0
0	3
0	3
0	1
3	0
2	0
4	0
0	0
0	3
5	0
3	0
0	2
0	3
0	0
0	0
0	6
0	6
2	0
1	0
0	0
256	0
3	0
1	9
0	0
15	0
1	0
2	0
0	0
1	72
3	72
9	0
0	3
0	3
13	0
1	0
7	0
0	2
40	0
0	0
5	0
6	0
2	0
8	0
0	0
0	19
0	17
0	19
1	23
0	0
3	0
0	0
7	0
22	0
1	0
29	0
1	0
0	8
2	8
2	2
6	2
29	0
10	3
34	0
6	6
6	0
0	0
29	0
1	17
94	0
4	0
0	22
0	22
29	0
5	0
0	0
9	4
0	4
0	4
0	0
1	0
0	0
0	3711
0	1235
4751	3684
8	534
3	0
1	0
0	2
0	0
0	0
0	0
0	0
177	0
0	0
9	0
1	0
6	0
13	0
0	0
4	0
0	0
2	0
0	0
7	0
0	0
9	0
3	0
10	0
0	0
1	1
0	0
3	0
8	0
0	1
0	1
5	0
0	0
2	0
0	1
0	1
8	0
0	0
18	0
17	0
2	0
7	0
0	0
0	0
0	0
2	0
1	45
0	45
0	0
0	0
0	0
0	1
0	1
19	0
6	0
23	0
0	0
3	0
3	0
1	0
1	0
3	0
18	0
9	0
0	2
4	0
3	0
0	0
0	2
42	0
1	1
0	4
0	0
37	0
0	4
1	4
0	0
0	0
0	2
21	2
2	21
0	18
2	6
0	7
2	10
0	5
1	0
2	5
2	5
82	0
2	41
0	41
1	0
27	0
0	1
0	0
2	0
0	0
0	0
41	0
14	0
2	0
1	0
15	0
18	0
1	0
0	5
1	5
1	0
8	0
2	0
0	0
2	0
0	0
0	0
2	0
25	0
43	0
0	3
7	0
14	0
6	0
7	0
0	0
0	0
9	0
3	0
0	14
12	0
7	0
1	0
1	0
0	0
0	0
1	0
5	0
0	1
0	0
0	0
0	0
1	0
0	2
3	0
2	0
1	0
0	0
0	0
496	0
4	0
2	0
16	0
0	0
0	4
0	0
5	0
0	1
7	0
0	5
0	5
135	0
0	0
1	0
10	0
1	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
1	16
0	0
0	0
7	0
0	4
0	4
2	0
3	0
9	0
0	0
3	0
0	1
6	63
25	0
7	0
0	0
42	0
0	0
2	0
0	0
8	0
0	0
0	4
0	1
70	0
0	0
1	0
16	0
10	0
3	0
36	0
0	1
27	0
4	0
6	0
0	0
0	3
2	0
0	1
0	1
0	0
3	0
1	0
4	0
0	14
6	15
0	14
0	0
0	0
15	0
0	1
0	0
0	1
0	1
0	52
0	52
65	0
0	0
0	0
5	0
0	0
0	0
3	0
0	0
3	0
0	1
0	2
0	0
11	0
1	0
9	3
0	0
0	0
0	0
0	0
12	0
0	0
40	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
7	0
4	0
0	0
0	1
0	1
0	0
0	0
8	0
1	0
1	0
1	0
4	0
0	0
0	0
0	0
0	0
4	0
36	0
0	2
7	0
0	9
0	9
0	4
0	0
24	0
0	0
0	0
6	0
15	0
4	45
0	45
0	44
4	0
0	0
1	0
0	0
0	0
0	0
0	0
8	0
1	0
0	0
0	0
0	0
0	0
1	0
17	0
0	0
0	0
0	0
0	494
34	494
0	0
0	0
0	0
44	0
9	0
1	0
0	0
0	0
1	0
1	0
0	32
0	31
2	12
0	3
0	0
6	0
3	0
2	2
4	2
15	0
2	0
1	0
3	0
1	0
0	0
1	0
1	0
3	0
28	0
0	0
6	0
5	0
0	14
0	14
0	1
0	0
0	1
0	0
6	0
4	0
0	0
0	0
0	0
0	0
11	0
6	0
5	0
41	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
6	0
0	0
12	14
0	0
17	0
1	3
0	0
1	0
0	0
0	2
0	2
0	2
19	0
46	0
0	6
0	6
15	0
0	0
1	0
5	0
2	0
1	0
0	0
6	0
0	10
0	0
0	0
0	0
0	0
0	0
0	1
0	0
5	0
4	0
5	0
9	0
0	0
6	0
0	1
0	1
0	7
1	0
7	0
3	8
1	8
0	0
0	5
3	0
0	1
0	0
1	37
0	37
0	34
233	0
4	0
3	0
0	0
2	16
4	16
0	0
2	0
8	0
32	0
0	9
0	9
22	0
2	0
0	21
0	21
0	0
4	0
6	0
38	0
0	0
0	2
2	0
134	0
6	0
19	0
0	0
2	0
0	5
0	0
0	0
6	0
11	0
4	0
0	0
0	0
0	0
4	0
14	0
21	0
0	1
0	1
0	1
2	38
14	38
2	0
0	1
0	0
7	0
5	0
0	12
0	13
0	13
0	14
11	0
12	0
0	0
0	0
4	0
2	0
55	0
13	0
0	2
0	0
0	0
3	0
0	0
0	0
2	0
0	0
9	0
0	0
15	0
6	0
2	12
0	12
15	0
4	0
2	55
0	55
95	0
5	0
0	0
0	0
0	0
0	0
1	0
1	0
0	11
0	11
3	1
22	0
0	0
0	0
0	0
0	0
1	0
1	0
1	1
1	0
1	6
1	6
7	12
26	12
0	0
0	1
0	2
0	0
24	0
35	0
3	0
0	0
0	1
0	1
3	6
0	6
0	5
0	0
3	16
1	16
8	0
0	0
0	1
0	0
2	2
0	0
2	0
12	0
0	0
0	0
1	0
12	5
0	3
11	27
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	2
0	2
0	0
8	1
1	0
9	0
2	4
0	6
0	6
1	0
1	10
0	8
9	0
1	0
0	4
0	2
0	0
109	0
3	0
0	17
0	0
18	0
37	0
2	0
0	0
5	0
9	0
0	1
0	1
2	0
7	5
0	0
124	0
0	0
0	0
39	0
0	0
0	0
0	5
20	5
0	0
0	0
2	0
0	0
1	17
29	17
0	0
0	17
0	17
0	0
0	0
16	0
2	0
10	0
3	0
65	0
3	0
0	18
0	3
1	0
10	0
0	0
1	0
37	0
5	0
0	0
11	0
1	0
0	0
0	12
6	7
1	0
7	0
10	0
0	6
1	6
2	0
29	0
1	0
0	1
5	0
6	0
0	2
1	2
254	0
18	0
3	0
0	2
0	2
7	0
0	1
14	0
1	0
0	0
8	13
6	14
0	0
5	0
1	0
1	0
6	0
12	0
0	12
0	12
1	0
5	0
0	0
9	0
0	0
0	0
2	0
0	0
1	0
0	0
12	0
0	0
0	6
0	0
0	0
9	0
1	0
0	2
0	2
0	0
8	0
0	0
0	0
7	0
7	0
2	6
0	6
0	2
2	0
0	0
1	4
1	4
0	4
22	0
0	0
5	0
3	0
0	3
0	3
10	0
5	0
0	0
0	0
2	0
24	0
0	0
1	0
2	0
2	0
2	0
6	0
0	1
0	1
3	0
6	0
3	0
5	0
0	0
1	18
0	18
0	18
3	0
145	0
0	0
1	18
0	18
17	0
0	0
0	0
16	31
0	0
0	2
4	11
3	13
1	13
0	5
0	3
0	0
0	1
0	0
29	0
0	0
0	0
0	0
0	0
0	9
0	9
0	34
0	34
0	0
0	0
7	0
0	0
4	0
4	0
0	0
13	0
0	0
0	0
0	0
2	0
2	17
0	17
12	0
1	3
3	3
0	2
0	2
7	0
10	0
0	2
0	2
9	0
0	13
0	13
0	13
8	0
0	0
0	0
0	4
0	4
22	0
93	0
0	0
2	0
4	0
0	0
1	0
5	0
3	0
3	4
0	4
1	4
1	0
16	0
9	4
0	4
3	0
27	0
9	0
1	0
5	0
0	0
2	0
34	0
0	0
0	0
5	0
0	0
7	0
3	0
3	0
